id,writing_id,book,section,content,full_path
9117,46421,《山满楼笺注唐诗七言律》,"",着一“俯”字，便见从来仙灵高出于名利之上。,《山满楼笺注唐诗七言律》
9118,46421,《历代诗法》,"",净炼之极，句挟清音。,《历代诗法》
9119,46421,《昭昧詹言》,"",起二句破题。次句句法带写，加琢。三四句写景，有兴象。故妙。五六亦是写，但有叙说而无象，故不妙也。收托意亦浮浅。姚云“三四壮于嘉州‘秦女’一联”，愚谓诗意一般，只是字面有殊耳。然此自是初唐气格。,《昭昧詹言》
9120,46421,《湘绮楼说诗》,"",人多学此种句，是写景工切，不落凡近。,《湘绮楼说诗》
9121,46421,《历代诗评注读本》,"",前六句，句句切太华说，移不到他处，一结忽作世外之想，意境便觉高超。,《历代诗评注读本》
9122,46421,《唐宋诗举要》,"",雄浑壮阔。方曰：写景有兴象故妙（“仙人掌上”句下）。,《唐宋诗举要》
9123,46421,唐诗鉴赏辞典,"",诗题《行经华阴》，既是“行经”，必有所往；所往之地，就是求名求利的集中地－“咸京”（今陕西西安）。《旧唐书·地理志》：“京师，秦之咸阳，汉之长安也。”所以此诗把唐都长安称为咸京。诗中提到的“太华”、“三峰”、“武帝祠”、“仙人掌”、“秦关”、“汉畤”……都是唐代京都附近的名胜与景物。当时京师的北面是雍县，秦文公曾在这里作鄜畤（畤，谓“神灵所止之地”，即后世神坛之类），到汉高祖作北畤止，这里共有五畤，诗中的“汉畤”即指京师北面的这一古迹。而京师的东南面，就是崔颢行经的华阴县。县南有五岳之一的西岳华山，又称太华，山势高峻。神话传说这里是“群仙之天”，曾由“巨灵手劈”，所以“仙掌之形，莹然在目”（《云笈七签》）。华山各峰都如刀削，最峭的一峰，号称“仙人掌”。汉武帝观仙人掌时，立巨灵祠以供祭祀，即为“武帝祠”。诗中称“天外三峰”的，是指著名的芙蓉、玉女、明星三峰（一说莲花、玉女、松桧三峰）。华阴县北就是黄河，隔岸为风陵渡，这一边是秦代的潼关（一说是华阴县东灵宝县的函谷关）。华阴县不但河山壮险，而且是由河南一带西赴咸京的要道，行客络绎不绝。<br /><br />诗的前六句全为写景。写法则由总而分，由此及彼，有条不紊。起句气势不凡：以神仙岩穴的华山压倒王侯富贵的京师。在这里，一个“俯”字显出崇山压顶之势；“岧峣”两字加倍写华山的高峻，使“俯”字更具有一种神力。然后，诗人从总貌转入局部描写，以三峰作为典型，落实“岧峣”。“削不成”三字含有人间刀斧俱无用，鬼斧神工非巨灵不可的意思，在似乎纯然写景中暗含神工胜于人力，出世高于追名逐利的旨意。<br /><br />诗人路过华阴时，正值雨过天青。未到华阴，先已遥见三峰如洗。到得华阴后，平望武帝祠前无限烟云，聚而将散；仰视仙人掌上一片青葱，隐而已显，都是新晴新沐的醒目气象。首联写远景，颔联二句可说是摄近景。远近相间，但觉景色沁脾，自然美妙，令人移情，几乎忘却它的对仗之工，而且更无暇觉察“武帝祠”和“仙人掌”已为结处“学长生”的发问作了奠基。<br /><br />颈联则浮想联翩，写了想象中的幻景。这是眼中所无而意中所有的一种景色，是诗人在直观的基础上加以驰骋想象的一幅写意画。在华山下，同时看到黄河与秦关是不可能的，但诗人“胸中有丘壑”，笔下可以溢出此等雄浑的画面；<br /><br />在华山下望到咸京西面的五畤，也是不可能的，而诗人“思接千载，视通万里”（《文心雕龙》），完全可以感受到此种荡荡大道，西接遥天。古人论诗有“眼前景”与“意中景”之分，前者着眼客观景物的撷取，后者则偏执诗人胸襟的外溢。这首诗就是从描绘眼前景色中自然滑出五、六两句诗人的意中之景。而“一切景语皆情语也”（王国维《人间词话》），诗人胸中之情亦由此可窥探。上句中一个“枕”字把黄河、华山都人格化了，有“顾视清高气深稳”之概；一个“险”字又有意无意地透露出名利之途的风波。下句一个“连”字，使汉五畤上接颔联中的“武帝祠”和“仙人掌”，灵迹仙踪，联锁成片，更垫厚了结处的“长生”；“平”字与上文“岧峣“、“天外”相对照，驿路的平通五畤固然更衬出华山的高峻，同时也暗示长生之道比名利之途来得坦荡。一“险”一“平”，为人们提出了何去何从的问号。这两句中“枕”字、“连”字，前人称为诗眼，其实，两句中的“险”字、“平”字以及起句的“俯”字都是前呼后拥，此响彼应。<br /><br />崔颢二次入都，都在天宝中，此诗劝“学长生”，可能是受当时崇奉道教、供养方士之社会风气的影响。诗人此次行经华阴，事实上与路上行客一样，也未尝不是去求名逐利，但是一见西岳的崇高形象和飘逸出尘的仙迹灵踪，也未免移性动情，感叹自己何苦奔波于坎坷仕途。但诗人不用直说，反向旁人劝喻，显得隐约曲折。结尾两句是从上六句自然落出的，因而显得潇洒自如，风流蕴藉。<br /><br />崔颢现存诗中大都格律严整，然而此诗却打破了律诗起、承、转、合的传统格式，别具神韵。前六句虽有层次先后，却全为写景，到第七句突然一转，第八句立即以发问的句法收住，“此处”二字，绾合前文，导出“何如学长生”的诗旨。从全篇来看，诗人融神灵古迹与山河胜景于一炉，诗境雄浑壮阔而富有意蕴。清人方东树评此诗曰：“写景有兴象，故妙。”这是颇为精当的。<br /><br />（沈熙乾）,唐诗鉴赏辞典
9124,46413,《批点唐音》,"",蕴藉风流。,《批点唐音》
9125,46413,《唐诗归》,"",钟云：急口遥问语，觉一字未添。,《唐诗归》
9126,46413,《唐诗选注》,"",玉遮曰：忽问“君家”，随说自己，下“借问”、“恐是”俱足上二句意，情思无穷。,《唐诗选注》
9127,46413,《姜斋诗话》,"",论画者曰：“咫尺有万里之势。”一“势”字宜着眼。若不论势，则缩万里于咫尺，直是《广舆记）前一天下图耳。五言绝句，以此为落想第一义。唯盛唐人能得其妙，如“君家何处住”云云，墨气所射，四表无穷，无字处皆其意也。,《姜斋诗话》
9128,46413,《增订唐诗摘钞》,"",次句不待答，亦不待问，而竟自述，想见情急。,《增订唐诗摘钞》
9129,46413,《围炉诗话》,"",绝无深意，而神采郁然。后人学之，即为儿童语矣。,《围炉诗话》
9130,46413,《历代诗法》,"",一问一答，婉款真朴，居然乐府古制。,《历代诗法》
9131,46413,《诗法易简录》,"",此首作问词，却于第三句倒点出“问”字，第四句醒出所以问之故，用笔有法。,《诗法易简录》
9132,46413,《唐诗真趣编》,"",望远杳然，偶闻船上土音，遂直问之曰：“君家何处住耶？”问者急，答者缓，迫不及待，乃先自言曰：“妾住在横塘也，闻君语音似横塘，暂停借问，恐是同乡亦未可知。”盖惟同乡知同乡，我家在外之人或知其所在、知其所为耶？直述问语，不添一字，写来绝痴绝真。用笔之妙，如环无端，心事无一字道及，俱在人意想间遇之。,《唐诗真趣编》
9133,46413,唐诗鉴赏辞典,"",这两首抒情诗抓住了人生片断中富有戏剧性的一刹那，用白描的手法，寥寥几笔，就使人物、场景跃然纸上，栩栩如生。它不以任何色彩映衬，似墨笔画；它不用任何妆饰烘托，是幅素描；它不凭任何布景借力，犹如一曲男女声对唱；它截头去尾，突出主干，又很象独幕剧。题材是那样的平凡，而表现手法却是那样的不平凡。<br />先看第一首的剪裁：一个住在横塘的姑娘，在泛舟时听到邻船一个男子的话音，于是天真无邪地问一下：你是不是和我同乡？－就是这样一点儿简单的情节，只用“妾住在横塘”五字，就借女主角之口点明了说话者的性别与居处。又用“停舟”二字，表明是水上的偶然遇合，用一个“君”字指出对方是男性。那些题前的叙事，用这种一石两卵的手法，就全部省略了。诗一开头就单刀直入，让女主角出口问人，现身纸上，而读者也闻其声如见其人，绝没有茫无头绪之感。从文学描写的技巧看，“声态并作”，达到了“应有尽有，应无尽无”，既凝炼集中而又玲珑剔透的艺术高度。<br />不仅如此，在寥寥二十字中，诗人仅有口吻传神，就把女主角的音容笑貌，写得活灵活现。他不象杜牧那样写明“娉娉袅袅十三余”，也不象李商隐那样点出“十五泣春风，背面秋千下”。他只采用了问话之后，不待对方答复，就急于自报“妾住在横塘”这样的处理，自然地把女主角的年龄从娇憨天真的语气中反衬出来了。在男主角并未开口，而这位小姑娘之所以有“或恐是同乡”的想法，不正是因为听到了对方带有乡音的片言只语吗？这里诗人又省略了“因闻声而相问”的关节，这是文字之外的描写，所谓“不写之写”。<br />这首诗还表现了女主角境遇与内心的孤寂。单从她闻乡音而急于“停舟”相问，就可见她离乡背井，水宿风行，孤零无伴，没有一个可与共语之人。因此，他乡听得故乡音，且将他乡当故乡，就这样的喜出望外。诗人不仅在纸上重现了女主角外露的声音笑貌，而且深深开掘了她的个性和内心。<br />诗的语言朴素自然，有如民歌。民歌中本有男女对唱的传统，在《乐府诗集》中就称为“相和歌辞”。所以第一首女声起唱之后，就是男主角的答唱了。“家临九江水”答复了“君家何处住”的问题；“来去九江侧”说明自己也是风行水宿之人，不然就不会有这次的萍水相逢。这里初步点醒了两人的共同点。“同是长干人”落实了姑娘“或恐是同乡”的想法，原来老家都是建康（今江苏南京）长干里。一个“同”字把双方的共同点又加深了一层。这三句是男主角直线条的口吻。现在只剩最后一句了：只有五个字，该如何着墨？如用“今日得相识”之类的幸运之辞作结束，未免失之平直。诗人终于转过笔来把原意一翻：与其说今日之幸而相识，倒不如追惜往日之未曾相识。“生小不相识”五字，表面惋惜当日之未能青梅竹马、两小无猜，实质更突出了今日之相逢恨晚。越是对过去无穷惋惜，越是显出此时此地萍水相逢的可珍可贵。这一笔的翻腾有何等撼人的艺术感染力！<br />《长干曲》是南朝乐府中“杂曲古辞”的旧题。崔颢这两首诗继承了前代民歌的遗风，但既不是艳丽而柔媚，又非浪漫而热烈，却以素朴真率见长，写得干净健康。女主角的抒怀只到“或恐是同乡”为止，男主角的表情也只以“生小不相识”为限。这样的蕴藉无邪，是抒情诗中的上乘。<br />(沈熙乾),唐诗鉴赏辞典
9134,46414,《唐诗品汇》,"",刘云：其诗皆不用思致，而流丽畅情，固宜太白之所爱敬。,《唐诗品汇》
9135,46414,《批点唐诗正声》,"",《长千行》三首，妙在无意有意、有意无意，正使长言说破，反不及此。,《批点唐诗正声》
9136,46414,《唐诗归折衷》,"",吴敬夫云：于直叙中见其蕴藉，若一往而无馀意可思者，不可与言诗也。,《唐诗归折衷》
9137,46414,《而庵说唐诗》,"",字字入耳穿心，真是老江湖语。,《而庵说唐诗》
9138,46414,《读雪山房唐诗序例》,"",读崔颢《长干曲》，宛如舣舟江上，听儿女子问答，此之谓天籁。,《读雪山房唐诗序例》
9139,46414,《唐人万首绝句选评》,"",长干之俗，以舟为家，以贩为事。此商妇独保，求亲他舟之估客，故述己之思，问彼之居，且以同乡为幸也。前二章互为问答，末章则相邀之词也。,《唐人万首绝句选评》
9140,46414,《诗境浅说续编》,"",第一首既问君家，更言妾家，情网遂凭虚而下矣。第二首承上首同乡之意，言生小同住长干，惜竹马青梅，相逄恨晚。第三首写临别馀情，日暮风多，深恐其迎潮独返，相送殷勤。柔情绮思，视崔国辅《采莲曲》但言“并着莲舟”，更饶情致。,《诗境浅说续编》
9141,46434,《批点唐诗正声》,"",游侠自是一体，须本色乃佳。六朝及唐诸公时时有作，辄杂入他调，惟崔颢为绝纯。,《批点唐诗正声》
9142,46434,《唐诗选脉会通评林》,"",刘辰翁曰：说得雄劲，有气魄。周敬曰：“杀人”四句壮丽，出口有锋。“还家”四句精警，下字不苟。周珽曰：雄恽之气可以鞭石使行。旲山民曰：“负胆气”三字含一篇意，“好勇知机”总说。“错落”二语瑰丽。“还家”二句以上说好勇，以后说知机。“地迥”二语活。“腰间”二语大有气色。通篇写出游侠本色，自矜自喜。,《唐诗选脉会通评林》
9143,46434,《唐贤三昧集笺注》,"",英姿爽飒，有风云之气。画出一个游侠士。,《唐贤三昧集笺注》
9144,46442,《唐诗归》,"",谭云：“云鸟间”妙矣，起坐其间尤妙（“起坐”句下）。钟云：“向”字妙（末句下）。,《唐诗归》
9145,46442,《汇编唐诗十集》,"",唐云：幽细。,《汇编唐诗十集》
9146,46442,《唐诗归折衷》,"",吴敬夫云：事有胜情，笔挟灵气（“动摇”句下）。,《唐诗归折衷》
9147,46452,《批点唐诗正声》,"",《孟门行》刺谗，末句含蓄，得古乐府高处。,《批点唐诗正声》
9148,46452,《唐诗广选》,"",有《选》意（“黄雀”句下），蒋仲舒曰：前四句自喻，中六句赋谗，后四句讽听谗者。,《唐诗广选》
9149,46452,《唐诗直解》,"",苦词中意自佳。入座便骂，大快人心。末语宜告养士者，坚其念顾。,《唐诗直解》
9150,46452,《唐诗选脉会通评林》,"",周敬曰：起得《选》意，含讽委婉。“不自保”三字，危言可畏。以恬细结才妙。黄家鼎曰：借山川以破人心之险。字字入情，句句竦听。周明翊曰：“本拟”、“如何”一句，乐府妙语。,《唐诗选脉会通评林》
9151,46452,《唐诗评选》,"",宛转兴比，直逼鲍照《行路难》。诗至七古，为句已长，更用巧合砌饰，则当局成累；轻直透脱，毕竟以是为正声。,《唐诗评选》
9152,46452,《唐诗归折衷》,"",吴敬夫云：迹其厉言类规，温言类讽，足令闻者起悟，而言者无罪，深合风人之旨。,《唐诗归折衷》
9153,46452,《历代诗法》,"",以臂作结，用乐府古诗法于歌行，真是作家。,《历代诗法》
9154,46452,《唐贤三昧集笺注》,"",似有所讽刺。去《风》《雅》不远，司勋自是深于乐府者。,《唐贤三昧集笺注》
9155,46452,《唐诗别裁》,"",刺谗之作，浑厚乃尔（“如何”句下）。比体作结，委曲深婉，耐人寻绎。,《唐诗别裁》
9156,46452,《网师园唐诗笺》,"",起结俱用比体，中间直叙处语有斟酌，末冀其自悟，深情委婉。,《网师园唐诗笺》
9157,46452,《唐贤清雅集》,"",慷慨蕴藉，是李东川一类手笔。持平之论，消尽不平。,《唐贤清雅集》
9158,46441,《唐诗训解》,"",妇倚人为天，失宠可愁；孤臣逐客则一退足矣，岂依人为命而愁为？此咏牛女事，为弃妾逐臣发也。,《唐诗训解》
9159,46441,《唐诗选脉会通评林》,"",陆士鈨曰：流丽不纤，非老手不能。,《唐诗选脉会通评林》
9160,46441,《唐诗评选》,"",忽入宫怨，读乃觉之，始知前四句之为宫怨引也，此之谓浑成。佳句生色。,《唐诗评选》
9161,46441,《唐贤三昧集笺注》,"",写得幽艳尽致。,《唐贤三昧集笺注》
9162,46441,《唐诗别裁》,"",言长信孤居，不能如牛女之一年一见也。情深无限。,《唐诗别裁》
9163,46454,《唐诗品汇》,"",刘云：崔颢落落，酣歌自得，刻削乃不能及。,《唐诗品汇》
9164,46454,《唐诗选脉会通评林》,"",此诗写尽当年渭城豪侈冶游情景，以致叽意。末句正引以刺杨贵妃、杨国忠也。,《唐诗选脉会通评林》
9165,46454,《唐风定》,"",顾云：高处正在气不断续，轻飏婉媚，如游丝袋絮。,《唐风定》
9166,46419,《唐诗选脉会通评林》,"",周敬曰：情诸威蕤。周珽曰：以莫料之感，发无聊之思，怨不伤怒，司勋此诗诚可以怨矣。方之《卢女曲》一章，则状得意人之景况，欢愁各尽其实。大抵诗人赋悲赋喜，妙在情旨明透。至“王家少妇”篇，翩翩娇宠矜满，要亦寓意有在，亦艳诗之常也。李邕何得便成大骂也。徐充曰：八句皆佳。唐孟庄曰：“生”字与“落”字好。,《唐诗选脉会通评林》
9167,46419,《闻鹤轩初盛唐近体读本》,"",陈德公曰：此公本是隽才，矜慎笔墨，落纸便多有颖色。评；第四压“空”字，老气已得苍凉。五六著“愁”、“意”二字，生异波峭，一结尤隽。徐山文曰：三四句各为对，“青苔”对“紫殿”、“明月”对“高楼”。,《闻鹤轩初盛唐近体读本》
9168,46446,《唐诗品汇》,"",只写相问语，其情自见。,《唐诗品汇》
9169,46446,《批点唐音》,"",颢素善情诗，此篇亦足乐府体。,《批点唐音》
9170,46446,《唐诗镜》,"",宛是情语。,《唐诗镜》
9171,46446,《唐诗归》,"",潭云：“生小”字妙（末句下）。,《唐诗归》
9172,46446,《唐诗选脉会通评林》,"",周敬曰：此与前篇含情宛委，齿颊如画。杨慎曰：不惊不喜正自佳。,《唐诗选脉会通评林》
9173,46446,《诗法易简录》,"",此首作答同。二首问答，如《郑风》之士女秉简，而无赠芍相谑之事。沈归愚云“不必作桑，濮看”，最得。,《诗法易简录》
9174,41000,《中兴间气集》,"",《巫山诗》终篇奇丽。自晋、宋、齐、梁、陈、隋以来，采掇者无数而补阙独获骊珠，使前贤失步，后辈却立，自非天假，何以逮斯。,《中兴间气集》
9175,41000,《瀛奎律髓》,"",此诗与杜审言、陈子昂诗法相似。,《瀛奎律髓》
9176,41000,《唐诗成法》,"",此诗虽无出色之处，颇能稳称。三、四“云”、“雨”时有，而“神女”“楚宫”不见也。五、六所见者唯“泉声”、“树色”。七、八“九秋”、“清猿”更足愁也。,《唐诗成法》
9177,41000,《唐诗别裁》,"",终篇稳称，可继沈云卿作。,《唐诗别裁》
9178,41000,《大历诗略》,"",平正浑逸，无锻琢痕。此种题六朝人最擅场，大历以前仿佛近之，后人难再措手矣。,《大历诗略》
9179,41000,《瀛奎律髓汇评》,"",何义门：停匀包括。三、四就云雨上点化，正见事在有无疑信间，用意超妙。冯班：次联妙。,《瀛奎律髓汇评》
9180,41057,《唐诗广选》,"",蒋春甫曰：从冷处得之。,《唐诗广选》
9181,41057,《唐诗摘钞》,"",怨而不怒，可以怨矣。,《唐诗摘钞》
9182,41057,《大历诗略》,"",颔联自切班姬，移咏阿娇、明妃不得。,《大历诗略》
9183,41057,《瀛奎律髓汇评》,"",冯班：匀美。,《瀛奎律髓汇评》
9184,40989,《对床夜语》,"",王荆公谓老杜“暝色赴春愁”，下得“赴”字大好，若下“见”字、“起”字，即小儿言语。予观唐诗，知此句乃皇甫冉诗，荆公误起也。……王昌龄亦有“寒鸟赴荒园”之句，似不逮前。,《对床夜语》
9185,40989,《瀛奎律髓》,"",诗第一句难得好，如此诗“赴”字，已见诗话所评。与“酒渴爱江清”、“四更山吐月”，并是起句便绝佳者。,《瀛奎律髓》
9186,40989,《唐诗成法》,"",首句王荆公所赏，果佳。五、六忽写故乡风景，已见超脱。结不更顾“洛水”，止结“归”字，意格俱高，中晚所少。,《唐诗成法》
9187,40989,《唐诗别裁》,"",写渡水晚景，自然入妙，与“落日在帘钩”一种起法。,《唐诗别裁》
9188,40989,《网师园唐诗笺》,"",起法俊逸。,《网师园唐诗笺》
9189,40989,《瀛奎律髓汇评》,"",冯班：好起。查慎行：起句后人用以填词。纪昀：五句比朝士无人，六句言贤者在下，妙于浑然不露。渔阳评陈元孝诗有“江晚多芳草，山春有杜鹃”句，以“江晚”比明末，“山春”比本朝，以“芳草”、“杜鹃”比遗老，似从此化出，而更青于蓝。,《瀛奎律髓汇评》
9190,40989,《唐诗近体》,"",写渡水晚景，天然入妙（“摊月”句下）。,《唐诗近体》
9191,40984,《唐诗选脉会通评林》,"",周珽曰：诗格为先问后答格。起言江南风景，是一篇主意，一问一答之词。次联应首句，三联应次句，通篇有俯仰兴怀之寓。,《唐诗选脉会通评林》
9192,40984,《唐诗成法》,"",全篇格局变动，句法典雅，长吟觉有馀味。,《唐诗成法》
9193,40984,《唐诗笺要》,"",词义浮淡，则易见长，中唐所以与初盛之沉厚径庭者以此。已为南宋好手分派。,《唐诗笺要》
9194,41017,《评注唐诗鼓吹》,"",前六句写景处，自带烟霞气味，末联亦不失忠爱之思，则此君亦未尽俗物也。,《评注唐诗鼓吹》
9195,41017,《贯华堂选批唐才子诗》,"",休沐诗写到如此田地，真乃现宰官身而说法也！,《贯华堂选批唐才子诗》
9196,41017,《大历诗略》,"",结体淡缓，腹联有比而兴极佳。,《大历诗略》
9197,41017,《山满楼笺注唐诗七言律》,"",七、八将欲作自商语，而五、六先用秋郊景物画一粉本。,《山满楼笺注唐诗七言律》
9198,40994,《批点唐音》,"",绝类盛唐，优前首（按指《秋日东郊》）远甚。,《批点唐音》
9199,40994,《批点唐诗正声》,"",全首格力较胜，首尾俱不失。,《批点唐诗正声》
9200,40994,《唐诗隽》,"",词调骨格，取肖盛唐。,《唐诗隽》
9201,40994,《唐诗广选》,"",从王勃《九日》诗来（“江客不堪”二句下）。,《唐诗广选》
9202,40994,《唐诗选脉会通评林》,"",陈继儒曰：风裁隽拔。,《唐诗选脉会通评林》
9203,40994,《唐风定》,"",骨苍气老，神检绝高，中唐上乘之作。,《唐风定》
9204,40994,《贯华堂选批唐才子诗》,"",七“犹”字，八“谁”字，连用甚妙。,《贯华堂选批唐才子诗》
9205,40994,《唐诗成法》,"",声调颇高。,《唐诗成法》
9206,40994,《唐诗笺注》,"",通首写楼望景色，而依依情思，俱在言外。,《唐诗笺注》
9207,40994,《唐诗笺要》,"",悲愁时事，未尝一字涉凄婉，正自使人难堪，颔联独步中唐。,《唐诗笺要》
9208,40994,《历代诗法》,"",流走处复能沉着有力。,《历代诗法》
9209,40994,《大历诗略》,"",此题诗襄阳只发其旅思，王江宁更取义于楼名，气象并皆浑润，茂政不能也。顾天宝之后，中原板荡，作者又一种情怀矣。此诗韵调绝佳。,《大历诗略》
9210,40994,《山满楼笺注唐诗七言律》,"",“闻道”一起，“谁能”一落，不是别起波澜，乃是结出主意，古人作诗规矩留主意倒结出也。,《山满楼笺注唐诗七言律》
9211,40994,《网师园唐诗笺》,"",含蕴不尽（“江客不堪”二句下）。,《网师园唐诗笺》
9212,40994,《唐诗近体》,"",流转有致（“塞鸿何事”句下）。收意更远（末二句下）。,《唐诗近体》
9213,41059,《唐诗鼓吹笺注》,"",七字中有无限仰怀古迹、俯伤近事情景（“乔木荒城”句下）。,《唐诗鼓吹笺注》
9214,41015,《唐诗别裁》,"",“卢家少妇”之亚。唯“笑独眠”句工而近纤，或难与沈诗争席耳。,《唐诗别裁》
9215,41015,《唐诗笺注》,"",诗极缠绵。,《唐诗笺注》
9216,41015,《大历诗略》,"",一气蝉联而下，新丽自然，可谓情到兼神到矣。惟第六涉纤，或易“笑”作“照”，较浑。,《大历诗略》
9217,41015,《昭昧詹言》,"",前四句，一彼一此，属对奇丽，而又关生有情，所以为佳。五、六专就自己一边说，而点化入妙。结句出场入妙，胜沈云卿矣。此等诗，色相不出齐、梁，而意用则去《三包篇》不远；所谓哀而不伤，怨而不怒，温柔和平，可以怨者也。,《昭昧詹言》
9218,41015,"","",马邑，今山西朔县；龙堆，在今新疆。诗中泛指征战之地。<br/><br/>【简析】：<br/>这首诗充满思远之情和孤独凄清的感慨。,""
9219,40947,《批点唐诗正声》,"",体裁良古，作者每入别调。,《批点唐诗正声》
9220,40947,《唐诗正声》,"",吴逸一评：几多凄楚，隐而不露。,《唐诗正声》
9221,40955,《唐人万首绝句选评》,"",长信凄凉，只有昭阳恩宠，而使更选良家，亦永闭永巷而已。寓意深远，绝作也。,《唐人万首绝句选评》
9222,40955,《诗境浅说续编》,"",长信则秋草丛生，昭阳惟月华遥望。永巷沉沦，方嗟命薄，忽听又选良家，沉沉宫禁，误尽婵娟，他时类我者，不知儿辈。推己及人，相怜相恤，能无长太息耶！,《诗境浅说续编》
9223,40940,《唐诗解》,"",四语皆状山馆之幽，盛唐浑厚之风至此残尽，然清淡一种亦自足观，第未若韦苏州之绝尘耳。,《唐诗解》
9224,40940,《唐诗选胜直解》,"",四句皆写山馆之幽。山馆无尘，闲云来往，所有者日照青苔而已。摩诘《鹿柴》后二句相似，但王深厚，皇浅淡，中、盛之分也。,《唐诗选胜直解》
9225,40958,《唐人万首绝句选评》,"",此等翻有理有致，情味蔼然独绝，然却从实境得来。,《唐人万首绝句选评》
9226,40958,《诗境浅说续编》,"",江潮西上，至浔阳时止，而离心一片，飞逐征帆，比江潮更远。顾况诗云：“近得麻姑书信否，浔阳江上不通潮。”皆以潮喻情怀，各有思致。,《诗境浅说续编》
9227,40969,"","",（1）婕妤：宫中妃子的称号。（2）建章：汉时宫殿名。第二句的昭阳也是汉时宫殿名。（3）风管：管乐，此处代指音乐。（4）承恩者：受到皇帝宠爱的人。,""
9228,40966,《唐诗训解》,"",意在言外。,《唐诗训解》
9229,40966,《唐诗笺要》,"",“送君南浦，伤如之何”，此更深至。读此等诗，要看其笔情兼到处；情不深者无笔，非妙笔不足以传情，惟懋政兼之。,《唐诗笺要》
9230,41106,《唐诗笺要》,"",懋政情致绰约，建中以降自莫与俦。“尽室今为客”，天然之妙，即盛唐亦难多见。,《唐诗笺要》
9231,41124,《唐诗归》,"",学问语厚甚。,《唐诗归》
9232,41124,《汇编唐诗十集》,"",唐云：非骚非诗，语皆平淡。,《汇编唐诗十集》
9233,41164,《四溟诗话》,"",六言体起于谷永、陆机，长篇一韵。迨张说、刘长卿八句，王维、皇甫冉四句。长短不同，优劣自见。,《四溟诗话》
9234,41163,《竹林答问》,"",问：“诗中有具问答体者，请示其法。”……有全章皆问辞者，如皇甫冉《问李二司直》六言绝句是也。,《竹林答问》
9235,22522,《唐诗归》,"",谭云：“辨”字、“闻”字妙，有宛如一家意（“两村”二句下）。又云：妙在无意中，境事相凑（“饮酒”二句下）。钟云：送别用一首闲居幽适诗，妙，妙！觉世上别离世情之甚。,《唐诗归》
9236,22483,《瀛奎律髓》,"",律诗中之拗字者，庾信诗爱如此。五六眼前事，但安排得雅净。,《瀛奎律髓》
9237,22483,《初白庵诗评》,"",五律全首俱拗者绝少。,《初白庵诗评》
9238,22483,《瀛奎律髓汇评》,"",冯舒：庾子山尚无律体，非爱拗字也。冯班：齐梁格诗。纪昀：此神究是对偶古诗。不得入之近体。无名氏（乙）：穆然幽深。,《瀛奎律髓汇评》
9239,22494,《䂬溪诗话》,"",岑参《寄杜拾遗》云：“圣朝无阙事，自觉谏书稀：退之《赠崔补阙》云：“年少得途未要忙，时清谏疏尤宜罕。”皆谬承荀卿“有所从，无谏诤”之语，遂使阿谀轩佞用以藉口。以是知凡造意立言，不可不预为天下后世虑。,《䂬溪诗话》
9240,22494,《唐诗广选》,"",“白发”二语，托兴堪咏。,《唐诗广选》
9241,22494,《唐诗直解》,"",写得雍容，有体有度，与子美《左掖》诗相敌。,《唐诗直解》
9242,22494,《唐诗归》,"",谭云：伊、吕之言（“自觉”句下）。钟云：勿忽作颂圣谀语（“自觉”句下）。,《唐诗归》
9243,22494,《唐诗训解》,"",首二句言同朝不同曹者。结有体。,《唐诗训解》
9244,22494,《唐诗归折衷》,"",吴敬夫云：多少规讽，寓于浑厚之中。,《唐诗归折衷》
9245,22494,《唐诗观澜集》,"",气格苍浑，词旨温远，探得古人赠言之义，直堪与少陵旗鼓相当。,《唐诗观澜集》
9246,22494,《唐诗别裁》,"",下半自伤迟暮无可建白也。感叹语以回护出之，方是诗人之旨。,《唐诗别裁》
9247,22494,《一瓢诗话》,"",岑嘉州“圣朝无阙事，自觉谏书稀”，正谓阙事甚多，不能诊缕上陈，托此微词。后人不察其心，至有以奸谀目之，亦属恨事。,《一瓢诗话》
9248,22494,《网师园唐诗笺》,"",婉而多风。,《网师园唐诗笺》
9249,22494,《闻鹤轩初盛唐近体读本》,"",陈德公曰：摩诘五律能备诸言，嘉州各篇惟工美隽，顾其赋分自天，姿韵绝俗，与王并配，岂有闲言。非有他警，而句字矜琢，体韵安雅，读之令人矜浮之气俱尽，岂非移情盛音也！汪献公曰：结笔犹是温然。,《闻鹤轩初盛唐近体读本》
9250,22494,《瀛奎律髓汇评》,"",陆贻典：落句有含蓄。何义门：第七反言之，末句自省之词。“自觉”者，问心常有自负也，故是少陵同调语。“花落”则君子渐消，“鸟飞”则智士先去，是皆谏臣所不容坐视者也。句句有两层。纪昀：子美以建言获谴，平时必多露圭角，此诗有规之之意，而但言自甘衰朽，浮沉时世，则诗人温厚之旨也。五六寓意深微，末二句语尤婉至。圣朝既以为无阙，则谏书不得不稀矣。非颂语，乃愤语也。或乃缕陈天束阙窜驳此句，殆不足与言诗。无名氏：腹联炼沉思于五字，情景俱到。,《瀛奎律髓汇评》
9251,22494,《唐宋诗举要》,"",吴曰：能茹咽怀抱于笔墨之外，所以为绝调。,《唐宋诗举要》
